,trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location,:@computed_region_vrxf_vc4k,company
1673,4fad86467d5ed59b1a87140f1ee1a59101b495b7,59776c7d4fffccbb5e3e57311102839eac758066b3202b8858dad387769f68985dfcdf9d189b066c6b49089ef65412dceeca975f65b8688612b88731a11c2b71,2014-12-21T03:00:00.000,2014-12-21T03:15:00.000,420,1.6,,,5,21,6.85,0.00,0.00,0.00,6.85,Cash,41.947791586,-87.683834942,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",41.938666196,-87.711210593,"{'type': 'Point', 'coordinates': [-87.7112105933, 41.93866619620001]}",46,
1674,2523517ae07bbb3ace1d06c79b43d7de29df9414,b4ac2893286a7c3a55df851a3732ea65d7fb82e1da7a19f728a71651761babfd88544152301073319650be263fd4e1aabc072601e6f452daf22ceb764f8d70d5,2014-06-28T23:30:00.000,2014-06-28T23:30:00.000,240,0.7,17031222200,17031221500,22,22,5.05,0.00,0.00,1.50,6.55,Cash,41.915909788,-87.68382594,"{'type': 'Point', 'coordinates': [-87.6838259399, 41.9159097884]}",41.921647132,-87.689951469,"{'type': 'Point', 'coordinates': [-87.68995146900001, 41.9216471318]}",23,
1675,abc97d7590dd82ce085a2766f80cdab40eef3e99,332d91df72ca990499bcd315dda5decb444abfd0cb3875c2a85da0d8248f3c858798df8f11a02e87f16b1a1b6c4055329030013e809c2f28926e0a1f6f117116,2014-12-29T21:45:00.000,2014-12-29T22:00:00.000,840,4.6,,,8,6,12.65,2.53,0.00,0.00,15.18,Credit Card,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",37,
1676,ce7f35b53355063666ed788e225e68daf3ef2da1,8f4cde3f6d55c38289233d1679f415c6442273549398887146c6322c8410b29bb3b72514e950e4f7fd080c47f88a53fa8454f8662ae92f84de30fb3da315fa89,2014-12-13T10:00:00.000,2014-12-13T10:00:00.000,120,0.4,,,4,4,4.05,0.00,0.00,0.00,4.05,Cash,41.975170943,-87.687515515,"{'type': 'Point', 'coordinates': [-87.68751551520002, 41.9751709433]}",41.975170943,-87.687515515,"{'type': 'Point', 'coordinates': [-87.68751551520002, 41.9751709433]}",6,
1677,d3c34d8683220b42e73b0591aebdf9c37d2add86,04aa2c1703bd70ab69c30437c7212814348410a026cfec3fbba37a8a3eb006e8611b3180ee6411b4b4d15c6071c1b9d62c081c92f5c9809be1f809fe798bf483,2014-10-02T13:45:00.000,2014-10-02T14:00:00.000,900,5.8,,,22,32,14.65,0.00,0.00,0.00,14.65,Cash,41.92276062,-87.699155343,"{'type': 'Point', 'coordinates': [-87.69915534320002, 41.9227606205]}",41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",23,
1678,f35cb5e85f875fa784e3c34fe1fd5921289a6ed5,b7c6b5a428fe506020616ac0ec9e78e763965c4e26aedb655425edf18abdb0657ca0ad284812692584c7283f01649b91ed3ac1a35541636abf42413e2a905828,2014-12-02T00:45:00.000,2014-12-02T01:00:00.000,420,2.2,,,5,16,7.65,3.00,0.00,0.00,10.65,Credit Card,41.947791586,-87.683834942,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",41.953582125,-87.72345239,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",46,
1679,25d2c7e7dab031ad178154b0ff967af94be36ea5,1d5610c060c7b1be89641621cff72e3ade46fa0734e4078dc46e0684ffaf6cbb740d23329c839f4aa96b1e3267a34895b9b02d9e9a878c563ad1c9694bccfdd8,2014-12-14T14:00:00.000,2014-12-14T14:30:00.000,1260,10.6,,,56,38,23.45,0.00,0.00,2.00,25.45,Cash,41.79259236,-87.769615453,"{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}",41.812948939,-87.617859676,"{'type': 'Point', 'coordinates': [-87.6178596758, 41.8129489392]}",53,
1680,67f979bbab5d209b8b9b47f6c45d24e25d01b694,7a870612fd9e0e24b2b60d9d48cdc74dc06e5b6e52630feaa4eb1e75714239a0d5505d7828f1e200d4507ed59eaf0502b8b7b748ac879553590b9b54b0f03350,2014-11-10T21:00:00.000,2014-11-10T21:15:00.000,240,1.6,17031081403,17031281900,8,28,6.25,3.00,0.00,0.00,9.25,Credit Card,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",37,
1681,56679a576ddb6737abf7f6298e689724f731e4bd,e03f47016cade3f9151922f44ad1f944909d67ef842af9a7674b6b822d4570d3d6dafbe036b0809fdf6c0e96d2cf48eb751e46884b5717d579ff1c1a97b47ba4,2014-04-16T23:30:00.000,2014-04-16T23:30:00.000,480,2.2,17031833000,17031242000,28,24,7.65,2.00,0.00,0.00,9.65,Credit Card,41.88528132,-87.6572332,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",41.899737388,-87.664953917,"{'type': 'Point', 'coordinates': [-87.6649539167, 41.8997373884]}",29,
1682,b7eb7f4b810a1484dd7a632ce632f5ab632fd719,48c0b5669ed50a0dcd8bf0e69fd99bb2669cb027ec06c0b76f9781a5497dcb8cb04b1d3106e61447749bfbb5b6547bc82fc3e94ce2ea87b154d3f53ad364be98,2014-05-09T15:30:00.000,2014-05-09T15:30:00.000,720,3.7,,,28,35,11.05,3.00,0.00,0.00,14.05,Credit Card,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",41.835117986,-87.618677767,"{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}",29,
1683,57cebf2556af57a9e48c288c266532e284b1cede,a81b8e1303d8e30de7be1ee706eab3a63f0c5746430497c6afc5409f179e884f02e7b66fdcff94ea646802f90e97a18c79ca710278a40b9ff1acfa4be8c214e0,2014-06-27T19:30:00.000,2014-06-27T19:45:00.000,900,4.6,,,22,8,12.85,0.00,0.00,1.50,14.35,Cash,41.92276062,-87.699155343,"{'type': 'Point', 'coordinates': [-87.69915534320002, 41.9227606205]}",41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",23,
1684,b7b4b239f7d0ad740b943bae8f9b3c22b59be0f3,51510e6801fd5dfa9232c990f9578c24febaf1cacdba4069e038e0eae75ecc599fda51f864fe1907be10de3f0580ee8e2563f158ef02aeee8fb5d69d20183c26,2014-05-04T05:45:00.000,2014-05-04T06:00:00.000,1020,0.93,,,32,1,20.85,6.26,0.00,0.00,27.11,Credit Card,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",42.009622881,-87.670166857,"{'type': 'Point', 'coordinates': [-87.67016685690001, 42.0096228806]}",38,
1685,7872879cd58df66129fcf9e992c36686c792db35,a538132e78f04101a86f83f4697f6944ea8c97acef8eb392723f52a855facbae3d1e1d4b7d1bbc181ac0d93b756909e558b66d1876800340813663e75a1163a8,2014-10-26T02:30:00.000,2014-10-26T02:30:00.000,300,1.1,17031839100,17031081600,32,8,5.85,0.00,0.00,0.00,5.85,Cash,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.892072635,-87.628874157,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",38,
1686,7b2e35715b4e669e919bbe868221ea12bfd1b035,9b48ad5744e86450fb4db78e7095a6827bafc43a6a9d9a8f656aac46cc0e429d129471cdad31f8a5a97b3a45c8af5fcbc80d003c1c4839075733900786e1a5a9,2014-04-20T13:15:00.000,2014-04-20T13:15:00.000,480,2.1,17031080100,17031080100,8,8,7.85,3.00,0.00,0.00,10.85,Credit Card,41.907520075,-87.6266589,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.90752007470001]}",41.907520075,-87.6266589,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.90752007470001]}",37,
1687,857687944c13486f57eef4c44361137dc14d8f39,ba5412a204ac0bee645a854a7eb69abd3df912fbaa9857de6d297f9f153444fca1bb4f3a0c6bcb8235708bd4c9a8d31d698651520190a6941aab495b9ac5f64c,2014-04-03T13:45:00.000,2014-04-03T13:45:00.000,300,1.1,17031839100,17031081201,32,8,5.85,2.00,0.00,0.00,7.85,Credit Card,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.899155613,-87.626210532,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",38,
1688,be90c3ffd9b33a6faeab96ae6afa980496f54302,fb61583f0b732a39f08c04267cd6b923c05ccfb9baffb187f5fbf835473cee4466eb437fe5e5b8507edde5a8f90fe03c227822d00b48643eee2053ab99bd13a2,2014-12-12T12:30:00.000,2014-12-12T13:00:00.000,1980,4.8,,,4,15,15.45,0.00,0.00,0.00,15.45,Pcard,41.975170943,-87.687515515,"{'type': 'Point', 'coordinates': [-87.68751551520002, 41.9751709433]}",41.954027649,-87.763399032,"{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}",6,
1689,427b55e27d554d7d4d534b0fca72b61343a6828c,7ae35df0e9996a29e76fcb12863c5a1eee8d6512695aff517344da28f1baaac08d71a805c75ded64918bb9689430e65f11f33edf8201a29c24aa363b3f845707,2014-10-15T16:45:00.000,2014-10-15T17:00:00.000,600,1.2,17031080100,17031081500,8,8,7.05,0.00,0.00,0.00,7.05,Cash,41.907520075,-87.6266589,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.90752007470001]}",41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",37,
1690,e84379655d6fa3e87259801f15c68d33750f73c9,100dbc840e5381b47a92bfbdbc3f231bc18b28af8cba22938131f76ff91fcacbd0273a793d6eb66bb4aa97412e14fb4484c5684b105ec8a91e83d5c62214c75f,2014-04-16T14:00:00.000,2014-04-16T14:15:00.000,660,2.8,17031071200,17031031400,7,3,9.44,2.00,0.00,0.00,11.44,Credit Card,41.921854911,-87.646210977,"{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}",41.962178629,-87.645378762,"{'type': 'Point', 'coordinates': [-87.6453787624, 41.962178629]}",68,
1691,19438cc1c4c26b7b0134f950a3dbaf292103c089,cde507725f3ce0ccc608b697ae4ff40938f3f615a497bafa4be75f60b704ae5aa263b7efc369ea4f28a4d8e951dcdffb84a7fdc1c14942f2d04124fd31ced1d2,2014-10-11T03:00:00.000,2014-10-11T03:00:00.000,120,0.7,17031071400,17031070102,7,7,4.65,1.00,0.00,0.00,5.65,Credit Card,41.922082541,-87.634156093,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}",41.93057857,-87.642206313,"{'type': 'Point', 'coordinates': [-87.6422063127, 41.9305785697]}",68,
1692,1b0d9b239566545a927d914506e32609e395ffc6,e5f9ce3f1d6bbc056592d0d4b04ca1d1491fc5725476739583daf0d34a1776667d94bddd4fece55bc3c05374f2a9d7d54c4d88534ad0d3d43985ff0ed9c54edd,2014-12-02T09:00:00.000,2014-12-02T09:15:00.000,660,2,17031071500,17031842200,7,8,8.44,0.00,0.00,0.00,8.44,Cash,41.914616286,-87.631717366,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",41.904935302,-87.649907226,"{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",68,
1693,3a71d37a5294685cc65f57ac5f03295fc04761f2,e509e79f2a107c52325aa45a188582f37b7dc32825c5167b481bc1937390ae82201440c4c6856e3953c12a00c76f721a8a5dc77552cef54edeba42c66528cae5,2014-10-09T19:15:00.000,2014-10-09T20:15:00.000,3600,24.04,17031980000,17031081700,76,8,51.05,10.61,0.00,2.00,63.66,Credit Card,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",75,
1694,9a4f1ec590fb5815f0d3c36477ffae76fc4eb010,4cced0939feb0fece9479809f05e46793954d9156d8b181b24d2e16e60bfbbb4bb4106ab55ef69b05d33c4681f163feed1cee48c2bf2bc03a70bdca96a20f969,2014-12-02T17:45:00.000,2014-12-02T17:45:00.000,540,0.9,17031320100,17031081000,32,8,6.45,2.00,0.00,0.00,8.45,Credit Card,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",41.900265687,-87.63210922,"{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",38,
1695,6d475f7d09403f1353b12cd06b7e3a2e8b23d3df,f438d3a93b6c4cdaf258d31d8ae0d94df9bbc9873f99efa769f5885b3ae1be517887bf0e42cb3502688468b30d18dbb2062515b53c99a15a4fc8360c8dc63745,2014-12-03T21:30:00.000,2014-12-03T21:30:00.000,240,1.1,17031838100,17031243400,28,24,5.25,0.00,0.00,1.00,6.25,Cash,41.87866742,-87.671653621,"{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}",41.892536872,-87.659864318,"{'type': 'Point', 'coordinates': [-87.65986431780001, 41.8925368719]}",29,
1696,1b1434a9ef1fd69099364a506f162109968222a8,da1fa60939f1104bf62e3da8810c71674cc212235ae04c70cc351668303df953191ec01b03742e8132b64f12dd835ea7f5954ce182c61396c5e1f3667cc053ea,2014-10-08T17:45:00.000,2014-10-08T18:00:00.000,480,1.3,17031281900,17031243500,28,24,6.65,0.00,0.00,0.00,6.65,Cash,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",41.892658108,-87.652534484,"{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",29,
1697,2d5181c0168bec320ff186297d36b19ff8904678,fed6c850c7faa23405a1d41f160ff51bf151da2f822e228f1ee0327d420760943a0386222682cb8ac46ed4b89a5d541d243ec4b3258f2310bcc643356dbd4a15,2016-05-26T17:00:00.000,2016-05-26T17:45:00.000,2144,20.6,,,76,,0.01,0.00,,0.00,0.01,Cash,41.980264315,-87.913624596,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",,,,75,303 Taxi
1698,477dda7a1591b300b3c466c903d2838922837ca1,8f46e1c3b98d33dc946bb70a33d138c1d4414f3723aceb0621f98292f2f2ffa3ac0d5f4949828c9b035a1c4dcfe8ac47fcfb8354d7d507fab23f8699594d293e,2014-04-01T15:00:00.000,2014-04-01T15:15:00.000,360,1.1,17031281900,17031839100,28,32,6.25,0.00,0.00,1.00,7.25,Cash,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",29,
1699,04c7fbc7ea32d2508d6d8de75db4bd4bc1ca865b,885174d7828889980b73d4a0e63d662c0f0b4e465de4e3c3a2aff75ca6ced8be7866bcd2b88fcd2b936d8419d45b1d6423c253c44989066515b9830f44e91995,2014-10-01T16:00:00.000,2014-10-01T16:45:00.000,2700,17.8,17031081201,17031980000,8,76,37.85,7.97,0.00,2.00,47.82,Credit Card,41.899155613,-87.626210532,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",37,
1700,58ed765b553250a39099320bf47cee06c6f02a26,26d55de9d7e34ab98da76d4c1c5e7d5c5507bc02dcdbb403bb927f717175adbf6e465b18d5f8b01d22df0c4088b88140dd7046475d1888f27d6fa0ed41e752fd,2014-10-11T10:00:00.000,2014-10-11T10:30:00.000,2100,15,17031980000,17031031000,76,3,32.65,6.93,0.00,2.00,41.58,Credit Card,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",41.972437081,-87.671109526,"{'type': 'Point', 'coordinates': [-87.6711095263, 41.9724370811]}",75,
1701,dc937a1824765a520d589034fa038e69ab479c1e,cde507725f3ce0ccc608b697ae4ff40938f3f615a497bafa4be75f60b704ae5aa263b7efc369ea4f28a4d8e951dcdffb84a7fdc1c14942f2d04124fd31ced1d2,2014-11-16T15:00:00.000,2014-11-16T15:30:00.000,1380,12.6,17031980100,17031330100,56,33,27.85,0.00,0.00,3.00,30.85,Cash,41.785998518,-87.750934289,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",41.859349715,-87.617358006,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",53,
1702,f41fa79b5ee1392d6ff23d90840a794b4a13bd08,6387cede3d04d6fc99bcb37707880b3c8043f9e7284bfc4f1879ac6370b9920f1060e81244c74e01a8e1b6a0d7ead59bbdacd4ab2dc4c2c5db20e318399af81d,2014-12-17T18:00:00.000,2014-12-17T18:45:00.000,2040,4.5,17031070200,17031081500,7,8,17.65,0.00,0.00,0.00,17.65,Cash,41.929077655,-87.646293476,"{'type': 'Point', 'coordinates': [-87.6462934762, 41.9290776551]}",41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",68,
1703,0b78055747d0760ba3ac478fb86b4fc49280044b,4a5d86af54b389e716ec1c3a1108ad10ee29d3e45381641b2d8a9e8632cf8d093e4fbc17186f04cb04276c89b034bdf24accb601d8d2a9ba5703cd2c1bd881c9,2014-12-03T11:30:00.000,2014-12-03T11:45:00.000,600,1.3,17031839100,17031081100,32,8,7.25,0.00,0.00,0.00,7.25,Cash,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.900221297,-87.629105186,"{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}",38,
1704,e65e0da28437e20b73a4f54aab7696bf08e20dcd,25d14a6b429ecc54f2b698138ad74b351829a70fdff7887ba12ecf5597880f9c7aa6b097306b088316356779cf11b0a1533ee4c74e1024ec96aa338bf7bfa3f0,2014-04-01T19:45:00.000,2014-04-01T20:00:00.000,900,6.1,17031839100,17031051100,32,5,15.85,3.27,0.00,0.50,19.62,Credit Card,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.94136566,-87.680826903,"{'type': 'Point', 'coordinates': [-87.6808269032, 41.9413656601]}",38,
1705,75bc420ed0a0806b0ba1e663cf9c791fd3268676,2fa3e7deaf73c1b5fdb20a50f59d4140d7212a69bcb673fd805889b8b2d25727372b2efaa9dab8c4933b95d74fba92c249bb40b2fa2564ec89b5cfabb7f27a50,2014-04-02T20:45:00.000,2014-04-02T20:45:00.000,420,1.7,17031839100,17031081800,32,8,6.85,0.00,0.00,0.00,6.85,Cash,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",41.89321636,-87.63784421,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",38,
1706,5d6654fafdd6609e1cfa672160e6b002c1f598c9,d7dc31692375e5a2b20934d9326ed7db06249547fbb33d950bea9a5c94be10e0d68850dfafb46944408495ddeb1c3de25b2f26c3788cc3aed9da5dca8ee07d82,2016-05-28T22:30:00.000,2016-05-28T23:30:00.000,3675,40.3,17031980000,,76,,0.01,0.00,,0.00,0.01,Cash,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",,,,75,303 Taxi
1707,8e804e957a3fe75b006b396af8b1b654a0af2e05,318f59a208022269c59ac686c84e7dec094381cfb84b0da776bcbc98b0152c3163512f824ba6fa63256bfa0623abf48a1041d90abeba5a174d7d134d52edb8e1,2014-12-28T16:45:00.000,2014-12-28T17:00:00.000,840,6.9,,,3,8,16.45,0.00,0.00,0.00,16.45,Cash,41.96581197,-87.655878786,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",31,
1708,6eb1731eeef0dc26b69e1cddeb15db52b3bed75f,328a53bd4b1a34c5711f95503c853e56fd25384a572c75f3e4d9e3adb01005c9642ee3da779ae4c2027455c2011778693258d98ec4d5cbca16124b3301759504,2014-06-26T19:15:00.000,2014-06-26T19:15:00.000,120,0.7,17031081800,17031281900,8,28,4.65,0.00,0.00,0.00,4.65,Cash,41.89321636,-87.63784421,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",37,
1709,092b27451bf16153dbf2e36d7a8ee2dc90971814,3a72658aa9507b78f6b168ab50848ecdaa446585688ab4c15217a2bad705caca33d0da08958900a8caa8bed80802b84565ba8ae12245505d876e63f2f02b2d00,2014-12-06T17:45:00.000,2014-12-06T18:00:00.000,480,2.1,,,14,2,7.45,0.00,0.00,1.00,8.45,Cash,41.968069,-87.721559063,"{'type': 'Point', 'coordinates': [-87.7215590627, 41.968069]}",42.001571027,-87.695012589,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",14,
1710,ab9cc1b417254882707139c012ded3fc5faf0877,2e4af8d275dbd5afc012606bc94354705d8a438dbb10d74cdbbd9c0db613770b9368baf9d6de1a062aa532e4a34e4fd0241d721d7a114d4d3f39d60bb05744f4,2014-04-01T14:30:00.000,2014-04-01T14:45:00.000,600,3.2,,,24,8,9.85,3.00,0.00,0.00,12.85,Credit Card,41.901206994,-87.676355989,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.90120699410001]}",41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",25,
1711,24934dcc4adf931e0224226b1e862102bd7781b9,28aae32c537012df2679016ea69889f7b76700cc8da53c3fac70b8dd9f9777054823135c8e5cf0a62ec3f5aa65a826a6a1eb62b75c4744a7d0c5e93f1882ad13,2014-10-10T22:45:00.000,2014-10-10T23:00:00.000,1080,3.1,17031081700,17031241500,8,24,11.45,0.00,0.00,1.00,12.45,Cash,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",41.908378669,-87.670945075,"{'type': 'Point', 'coordinates': [-87.6709450752, 41.9083786693]}",37,
1712,19bb405a971a3425b2bc6f8fb9f25a45b6c59e86,d46f1838adaa90a600adb08cd4dccefc43096e23448d7b77fec06377c38badf324b914d19dad3ff7f9060b140d88a0fb827f267468437e05eec86e018ea280d7,2014-12-13T09:45:00.000,2014-12-13T10:00:00.000,360,2.22,,,11,9,7.85,0.00,0.00,0.00,7.85,Cash,41.978829526,-87.771166703,"{'type': 'Point', 'coordinates': [-87.771166703, 41.9788295262]}",42.007612593,-87.813781034,"{'type': 'Point', 'coordinates': [-87.8137810343, 42.0076125931]}",11,
1713,90f5670ee13863eaa49e6e23b0ad313c34d0e929,93d7461f270fbd0bf1d961575942b018e48b4098378028d423e13688ba8befe94ed7cd8744ffce46fc21a8d0dbcb992617e81701245405431b64ccfe369f092b,2014-12-03T20:00:00.000,2014-12-03T20:00:00.000,420,1.3,17031841000,17031330100,33,33,6.25,3.00,0.00,1.00,10.25,Credit Card,41.849246754,-87.624135298,"{'type': 'Point', 'coordinates': [-87.6241352979, 41.84924675450001]}",41.859349715,-87.617358006,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",34,
1714,73760980deedbe9f187f6b76702adf049d9d6ecd,2fea69c8a6e08471bc4339a05e9ee7955bef68d791f77a202bd54f3ae41c805907d7ac13a89f86fac4494c976ca87883157baa32ea41f59056661884135f6bba,2014-11-13T19:30:00.000,2014-11-13T19:30:00.000,0,0,,,12,12,3.25,0.00,0.00,0.00,3.25,Cash,41.993930128,-87.758353588,"{'type': 'Point', 'coordinates': [-87.7583535876, 41.9939301285]}",41.993930128,-87.758353588,"{'type': 'Point', 'coordinates': [-87.7583535876, 41.9939301285]}",12,
1715,d3263b9f5792dd503c5116d66cd3c93edd4ab35c,066b3556ed807047c53fbcb988bbc00f26e4ad670309803d5e8b018b6fafb109218348846039ae797a794b8e65eb457ae2c29566b9a6024b370b3a03ddfad3cc,2014-10-05T00:30:00.000,2014-10-05T00:45:00.000,720,2.3,17031071500,17031081700,7,8,8.45,2.00,0.00,1.50,11.95,Credit Card,41.914616286,-87.631717366,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",68,
1716,d5a00f99dc236dae84b044f4ee7f6fb99267a9af,62fffc8a1c3255986a501dc1dcad8aa22be2962dfe6ce6c47205bf5867405af74ffc94b739d53abd758de65200d276db66c70298d95cafb8619513c4df207952,2014-10-11T13:45:00.000,2014-10-11T14:00:00.000,1200,3.2,17031320100,17031320100,32,32,11.85,2.00,0.00,1.00,14.85,Credit Card,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",38,
1717,c90b63f3ccc9614991690dda1882fce210278ad1,50818b0906e4b90939034b7edeafe4746132ea25c5d1ab806e22476a8551aace6c7572a74be069cb86d912e34db5a2df8256c12198bf0a3b80f7cd55866caadb,2014-11-10T20:15:00.000,2014-11-10T20:15:00.000,300,0.9,17031320100,17031081401,32,8,5.65,2.00,0.00,1.00,8.65,Credit Card,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",41.89503345,-87.619710672,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",38,
1718,92ac4cae3ff44f8348b264e7a33ffcf13fc9300b,829068cca943239510ecaf4b37471e8d7816c49b70f7c662812af716258dcb4c37097ed7e356982466a1fd30ce2a06c5c2bd1c706887df580f51e1f62cca06b1,2014-06-28T21:30:00.000,2014-06-28T21:45:00.000,360,1.1,17031081201,17031080300,8,8,6.05,0.00,0.00,0.00,6.05,Cash,41.899155613,-87.626210532,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",41.90749193,-87.63576009,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",37,
1719,f17d470e4e42bcfab1f5a28172c68d95b39ea62f,e03f47016cade3f9151922f44ad1f944909d67ef842af9a7674b6b822d4570d3d6dafbe036b0809fdf6c0e96d2cf48eb751e46884b5717d579ff1c1a97b47ba4,2014-10-28T17:45:00.000,2014-10-28T17:45:00.000,480,1.2,17031081201,17031320400,8,32,6.65,2.00,0.00,0.00,8.65,Credit Card,41.899155613,-87.626210532,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",41.877406123,-87.621971652,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",37,
1720,b72b0cb384ca477b116554b397eac06aa15278e0,6ef77e0e0e6d4b22a9c6f730b294a0b604c92cd43d557b078731d5b56091941d0a617465ef3c36772e2ac5dc07ba97bef4f7409727fefada4e41b5ff4f0dfef5,2014-10-04T23:45:00.000,2014-10-05T00:00:00.000,1020,4.7,,,28,6,12.45,0.00,0.00,0.00,12.45,Cash,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",29,
